main category,sub-category name,url
Breakfast & Sauces,Honey & Spreads,https://www.zeptonow.com/cn/breakfast-sauces/honey-spreads/cid/f804bccc-c565-4879-b6ab-1b964bb1ed41/scid/afce5895-f724-458f-8e23-28354a437c96?
Breakfast & Sauces,Peanut Butter,https://www.zeptonow.com/cn/breakfast-sauces/peanut-butter/cid/f804bccc-c565-4879-b6ab-1b964bb1ed41/scid/645a456e-adb6-4756-89d7-d9dda53738f8?
Breakfast & Sauces,Batter & Mixes,https://www.zeptonow.com/cn/breakfast-sauces/batter-mixes/cid/f804bccc-c565-4879-b6ab-1b964bb1ed41/scid/01b6ce0b-071a-4e32-b671-994f6d6da8b8?
Breakfast & Sauces,Tea & Coffee,https://www.zeptonow.com/cn/breakfast-sauces/tea-coffee/cid/f804bccc-c565-4879-b6ab-1b964bb1ed41/scid/75cb08c9-27c6-403e-b3fc-a7c7c0c4fc8d?
Breakfast & Sauces,Zepto Cafe,https://www.zeptonow.com/cn/breakfast-sauces/zepto-cafe/cid/f804bccc-c565-4879-b6ab-1b964bb1ed41/scid/60a35530-9491-4baf-9ec9-462add14e112?
Breakfast & Sauces,Dates & Seeds,https://www.zeptonow.com/cn/breakfast-sauces/dates-seeds/cid/f804bccc-c565-4879-b6ab-1b964bb1ed41/scid/9d6d4808-7c23-4999-8748-19de3446b25d?
"Tea, Coffee & More",Cart,https://www.zeptonow.com/cn/tea-coffee-more/top-picks/cid/d7e98d87-6850-4cf9-a37c-e4fa34ae302c/scid/e6763c2d-0bf3-4332-82e4-0c8df1c94cad?cart=open
"Tea, Coffee & More",Tea Coffee More,https://www.zeptonow.com/cn/tea-coffee-more/top-picks/cid/d7e98d87-6850-4cf9-a37c-e4fa34ae302c/scid/e6763c2d-0bf3-4332-82e4-0c8df1c94cad?
"Tea, Coffee & More",Tea,https://www.zeptonow.com/cn/tea-coffee-more/tea/cid/d7e98d87-6850-4cf9-a37c-e4fa34ae302c/scid/3c1856d3-7dd9-4657-8b14-4f47046c9369?
"Tea, Coffee & More",Coffee,https://www.zeptonow.com/cn/tea-coffee-more/coffee/cid/d7e98d87-6850-4cf9-a37c-e4fa34ae302c/scid/0055bf0a-f578-4fa7-8b98-0c6e446bbe29?
"Tea, Coffee & More",Zepto Cafe,https://www.zeptonow.com/cn/tea-coffee-more/zepto-cafe/cid/d7e98d87-6850-4cf9-a37c-e4fa34ae302c/scid/5712deed-7a70-4d88-b21a-352eaff18dc3?
"Tea, Coffee & More",Cold Coffee & Iced Tea,https://www.zeptonow.com/cn/tea-coffee-more/cold-coffee-iced-tea/cid/d7e98d87-6850-4cf9-a37c-e4fa34ae302c/scid/0d755c75-58ff-446e-8761-8b06781d167a?
"Tea, Coffee & More",Drink Mixes,https://www.zeptonow.com/cn/tea-coffee-more/drink-mixes/cid/d7e98d87-6850-4cf9-a37c-e4fa34ae302c/scid/ba628461-3043-41a7-abba-32518b742930?
"Tea, Coffee & More",Green & Herbal Tea,https://www.zeptonow.com/cn/tea-coffee-more/green-herbal-tea/cid/d7e98d87-6850-4cf9-a37c-e4fa34ae302c/scid/d9d62fba-e97d-4d9d-88a9-c226f116e976?
Biscuits,Cart,https://www.zeptonow.com/cn/biscuits/top-picks/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/3a10723e-ba14-4e5c-bdeb-a4dce2c1bec4?cart=open
Biscuits,Biscuits,https://www.zeptonow.com/cn/biscuits/top-picks/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/3a10723e-ba14-4e5c-bdeb-a4dce2c1bec4?
Biscuits,Creamfills,https://www.zeptonow.com/cn/biscuits/creamfills/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/76b87813-c0ff-451d-accf-d6840a42a067?
Biscuits,Cookies,https://www.zeptonow.com/cn/biscuits/cookies/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/7b07c0b3-d0c6-4ec0-995a-35c17adce0d8?
Biscuits,Crackers,https://www.zeptonow.com/cn/biscuits/crackers/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/9fbe608d-c5b9-4ade-b1cb-09eb1a493bb0?
Biscuits,Wafers,https://www.zeptonow.com/cn/biscuits/wafers/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/f9502427-0360-4926-9db3-94a65d04d9ed?
Biscuits,Glucose & Marie,https://www.zeptonow.com/cn/biscuits/glucose-marie/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/557279cf-a155-4b94-b5cc-97185bd30aee?
Biscuits,Digestives,https://www.zeptonow.com/cn/biscuits/digestives/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/55908138-86a0-49d8-a77a-1ebb4bc1bb8f?
Biscuits,Rusk & Khari,https://www.zeptonow.com/cn/biscuits/rusk-khari/cid/2552acf2-2f77-4714-adc8-e505de3985db/scid/703faebd-1224-4913-8c32-bb862d1fda62?
Makeup & Beauty,Cart,https://www.zeptonow.com/cn/makeup-beauty/top-picks/cid/2e5eae34-1666-4ddc-8903-76e6547f72e4/scid/ec8f18ec-4d22-46cf-b4e1-f81df396f560?cart=open
Makeup & Beauty,Makeup Beauty,https://www.zeptonow.com/cn/makeup-beauty/beauty-accessories/cid/2e5eae34-1666-4ddc-8903-76e6547f72e4/scid/ec8f18ec-4d22-46cf-b4e1-f81df396f560?
Makeup & Beauty,Nails,https://www.zeptonow.com/cn/makeup-beauty/nails/cid/2e5eae34-1666-4ddc-8903-76e6547f72e4/scid/604d6342-f5c9-4187-82fe-9a2f859c9d69?
Makeup & Beauty,Face Makeup,https://www.zeptonow.com/cn/makeup-beauty/face-makeup/cid/2e5eae34-1666-4ddc-8903-76e6547f72e4/scid/36eec32a-adcb-4a35-8f27-c9f6eb6ec6ac?
Makeup & Beauty,Gifting,https://www.zeptonow.com/cn/makeup-beauty/gifting/cid/2e5eae34-1666-4ddc-8903-76e6547f72e4/scid/0202fff3-7c02-4c3a-a067-7e2a082c3a70?
Makeup & Beauty,Eye Makeup,https://www.zeptonow.com/cn/makeup-beauty/eye-makeup/cid/2e5eae34-1666-4ddc-8903-76e6547f72e4/scid/94cc7afd-328a-4489-98af-5bcad2d7bbaf?
Makeup & Beauty,Lips Makeup,https://www.zeptonow.com/cn/makeup-beauty/lips-makeup/cid/2e5eae34-1666-4ddc-8903-76e6547f72e4/scid/127cb167-131a-487c-a81d-9d32edeca0d7?
Bath & Body,Cart,https://www.zeptonow.com/cn/bath-body/shampoo-conditioner/cid/26e64367-19ad-4f80-a763-42599d4215ee/scid/b493b1f8-c617-45e6-8a73-95239637bd5c?cart=open
Bath & Body,Bath Body,https://www.zeptonow.com/cn/bath-body/top-deals/cid/26e64367-19ad-4f80-a763-42599d4215ee/scid/b493b1f8-c617-45e6-8a73-95239637bd5c?
Bath & Body,Shower Gels,https://www.zeptonow.com/cn/bath-body/shower-gels/cid/26e64367-19ad-4f80-a763-42599d4215ee/scid/e8801cfd-49d0-4388-bc29-f83258204d39?
Bath & Body,Soaps,https://www.zeptonow.com/cn/bath-body/soaps/cid/26e64367-19ad-4f80-a763-42599d4215ee/scid/98e244c8-e4ef-4460-ade3-91957fc1e326?
Bath & Body,Toothpaste & Mouthwash,https://www.zeptonow.com/cn/bath-body/toothpaste-mouthwash/cid/26e64367-19ad-4f80-a763-42599d4215ee/scid/08fa530f-c532-4027-b0d2-b128cd6b61d9?
Bath & Body,Toothbrush & More,https://www.zeptonow.com/cn/bath-body/toothbrush-more/cid/26e64367-19ad-4f80-a763-42599d4215ee/scid/29c3e7d4-a68b-4051-86f6-0e57fd45bd62?
Bath & Body,Bath Accessories,https://www.zeptonow.com/cn/bath-body/bath-accessories/cid/26e64367-19ad-4f80-a763-42599d4215ee/scid/201f0076-e25c-412d-a9df-8cb8a07af57e?
Bath & Body,Handwash & Sanitizers,https://www.zeptonow.com/cn/bath-body/handwash-sanitizers/cid/26e64367-19ad-4f80-a763-42599d4215ee/scid/5f79333b-5629-4cdf-9425-c7525f5f7c87?
Bath & Body,Talcum Powder,https://www.zeptonow.com/cn/bath-body/talcum-powder/cid/26e64367-19ad-4f80-a763-42599d4215ee/scid/c95e9e86-e3c1-4806-be5b-ab323bf86c6b?
Bath & Body,Body Creams,https://www.zeptonow.com/cn/bath-body/body-creams/cid/26e64367-19ad-4f80-a763-42599d4215ee/scid/b04152b0-3d75-4cc6-91e0-8b158f08a978?
Bath & Body,Baby Bath,https://www.zeptonow.com/cn/bath-body/baby-bath/cid/26e64367-19ad-4f80-a763-42599d4215ee/scid/8b8159cb-2033-4282-9402-3430a1415a7c?
Cleaning Essentials,Cart,https://www.zeptonow.com/cn/cleaning-essentials/liquid-detergents-additives/cid/1a7e46a8-e627-450f-8960-490b550eeee6/scid/dfb37880-b40f-4783-9502-a56e12edbabc?cart=open
Cleaning Essentials,Cleaning Essentials,https://www.zeptonow.com/cn/cleaning-essentials/detergent-powder-bars/cid/1a7e46a8-e627-450f-8960-490b550eeee6/scid/6d8da507-b86b-48b8-ad99-9e5a5c61a48f?
Cleaning Essentials,Liquid Detergents & Additives,https://www.zeptonow.com/cn/cleaning-essentials/liquid-detergents-additives/cid/1a7e46a8-e627-450f-8960-490b550eeee6/scid/dfb37880-b40f-4783-9502-a56e12edbabc?
Cleaning Essentials,Dishwash Gels & Bars,https://www.zeptonow.com/cn/cleaning-essentials/dishwash-gels-bars/cid/1a7e46a8-e627-450f-8960-490b550eeee6/scid/f370ad06-83f2-4831-95dd-644c675e068f?
Cleaning Essentials,Kitchen Cleaning,https://www.zeptonow.com/cn/cleaning-essentials/kitchen-cleaning/cid/1a7e46a8-e627-450f-8960-490b550eeee6/scid/2b94ac09-f492-4f0e-9ed5-767f18955a86?
Cleaning Essentials,Floor & Surface Cleaners,https://www.zeptonow.com/cn/cleaning-essentials/floor-surface-cleaners/cid/1a7e46a8-e627-450f-8960-490b550eeee6/scid/d22a9423-0063-4102-9f09-57e79ff030e3?
Cleaning Essentials,Toilet & Bathroom Cleaners,https://www.zeptonow.com/cn/cleaning-essentials/toilet-bathroom-cleaners/cid/1a7e46a8-e627-450f-8960-490b550eeee6/scid/e0620547-3879-443c-b936-4890f7ac557b?
Cleaning Essentials,Fresheners,https://www.zeptonow.com/cn/cleaning-essentials/fresheners/cid/1a7e46a8-e627-450f-8960-490b550eeee6/scid/81839fb1-a09d-46e8-a58d-367b26df0de4?
Cleaning Essentials,Laundry Additives,https://www.zeptonow.com/cn/cleaning-essentials/laundry-additives/cid/1a7e46a8-e627-450f-8960-490b550eeee6/scid/a625cca0-c8fe-495b-b4d7-c2c802d6d05e?
Cleaning Essentials,Repellents,https://www.zeptonow.com/cn/cleaning-essentials/repellents/cid/1a7e46a8-e627-450f-8960-490b550eeee6/scid/3b8d9db5-1953-4593-b4ce-8593f6fbd67a?
Cleaning Essentials,Shoe Care,https://www.zeptonow.com/cn/cleaning-essentials/shoe-care/cid/1a7e46a8-e627-450f-8960-490b550eeee6/scid/98f11962-f2cc-4148-8fdf-03f3df7895ee?
Cleaning Essentials,Baby Hygiene,https://www.zeptonow.com/cn/cleaning-essentials/baby-hygiene/cid/1a7e46a8-e627-450f-8960-490b550eeee6/scid/65ad72aa-458c-487f-a0e9-bdd43a13b974?
Home Needs,Cart,https://www.zeptonow.com/cn/home-needs/top-picks/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/e23f3966-4135-4aa2-88ca-0baa7dce1e68?cart=open
Home Needs,Home Needs,https://www.zeptonow.com/cn/home-needs/top-picks/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/e23f3966-4135-4aa2-88ca-0baa7dce1e68?
Home Needs,Cleaning Aids,https://www.zeptonow.com/cn/home-needs/cleaning-aids/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/02f8b966-5104-4be7-bac5-a5845ef3c0df?
Home Needs,Pooja & Worship Needs,https://www.zeptonow.com/cn/home-needs/pooja-worship-needs/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/b61dac0b-7229-48f8-ab6d-37c4bb03ffe3?
Home Needs,Household Utility,https://www.zeptonow.com/cn/home-needs/household-utility/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/15de07de-9be1-4938-bc9c-8a505d13cd2f?
Home Needs,Tissues & Disposables,https://www.zeptonow.com/cn/home-needs/tissues-disposables/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/9d0a7e11-73b6-4cbb-b00b-108b2f65e59f?
Home Needs,Hardware & Fittings,https://www.zeptonow.com/cn/home-needs/hardware-fittings/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/f1af5c84-d9e8-43db-9240-bb69983453eb?
Home Needs,Gardening,https://www.zeptonow.com/cn/home-needs/gardening/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/ac5a1bc2-2865-4050-a01b-527e014b73d8?
Home Needs,Storage & Organizer,https://www.zeptonow.com/cn/home-needs/storage-organizer/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/2270f04e-fc1b-48b6-973a-ed660c71c3e6?
Home Needs,Party Needs,https://www.zeptonow.com/cn/home-needs/party-needs/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/34cf1fd0-fb54-473a-8645-e6489ffa9970?
Home Needs,Festive Needs,https://www.zeptonow.com/cn/home-needs/festive-needs/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/d74ddb01-0705-4cea-88f7-fe7ad668a85b?
Home Needs,Tools & Measuring Equipment,https://www.zeptonow.com/cn/home-needs/tools-measuring-equipment/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/30f33fa2-86c2-40c9-8c5e-66f34f21dfad?
Home Needs,Combos,https://www.zeptonow.com/cn/home-needs/combos/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/b9009cb8-8034-4dc2-b0c3-ceafdf5a0242?
Home Needs,Automotive Needs,https://www.zeptonow.com/cn/home-needs/automotive-needs/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/c2814f4b-969b-4255-9e49-578b4cad468a?
Home Needs,Bath & Laundry,https://www.zeptonow.com/cn/home-needs/bath-laundry/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/c7af1b71-f45d-46e1-be0d-39cab2617fd1?
Home Needs,Home Furnishing,https://www.zeptonow.com/cn/home-needs/home-furnishing/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/b4ddbe38-f680-499d-ac87-2cc30b8baa43?
Home Needs,Home Decor,https://www.zeptonow.com/cn/home-needs/home-decor/cid/ac7b3ee1-98cb-48b8-8c62-27f47b4185a2/scid/337a74f4-70e6-4ca8-9179-6f5367f60497?
Homegrown Brands,Cart,https://www.zeptonow.com/cn/homegrown-brands/tea-coffee/cid/2223e3e6-334d-4aa8-8e22-dcf577faa933/scid/353b3339-3f85-416d-b662-9c42685c96ce?cart=open
Homegrown Brands,Homegrown Brands,https://www.zeptonow.com/cn/homegrown-brands/drinks-juices/cid/2223e3e6-334d-4aa8-8e22-dcf577faa933/scid/977da1b7-dea7-46e1-ae4c-58b8e9b6e2a6?
Homegrown Brands,Assorted Snacks,https://www.zeptonow.com/cn/homegrown-brands/assorted-snacks/cid/2223e3e6-334d-4aa8-8e22-dcf577faa933/scid/64b32472-6ab0-4c23-bf57-9c63f87d49f8?
Homegrown Brands,Instant & Packaged Food,https://www.zeptonow.com/cn/homegrown-brands/instant-packaged-food/cid/2223e3e6-334d-4aa8-8e22-dcf577faa933/scid/d4cd15d1-ee37-49c1-9484-1048ec98956c?
Homegrown Brands,Makeup & Beauty,https://www.zeptonow.com/cn/homegrown-brands/makeup-beauty/cid/2223e3e6-334d-4aa8-8e22-dcf577faa933/scid/ac04bfa3-bd88-442a-90bb-4290a5e5cc67?
Homegrown Brands,Personal Care,https://www.zeptonow.com/cn/homegrown-brands/personal-care/cid/2223e3e6-334d-4aa8-8e22-dcf577faa933/scid/a1ff8f58-5021-4065-a351-906908403789?
Homegrown Brands,Hygiene & Grooming,https://www.zeptonow.com/cn/homegrown-brands/hygiene-grooming/cid/2223e3e6-334d-4aa8-8e22-dcf577faa933/scid/9fca9c24-86bb-45e6-9d4e-14e0b3c183e2?
Homegrown Brands,"Dairy, Bread & Eggs",https://www.zeptonow.com/cn/homegrown-brands/dairy-bread-eggs/cid/2223e3e6-334d-4aa8-8e22-dcf577faa933/scid/7b55a948-4776-417b-9df4-bc55c63822ef?
Homegrown Brands,Home & Cleaning,https://www.zeptonow.com/cn/homegrown-brands/home-cleaning/cid/2223e3e6-334d-4aa8-8e22-dcf577faa933/scid/b5fe24d9-f1f5-4cfd-8ac4-27a29e8d3225?
Homegrown Brands,Home Electronics,https://www.zeptonow.com/cn/homegrown-brands/home-electronics/cid/2223e3e6-334d-4aa8-8e22-dcf577faa933/scid/8562fd85-8033-4e23-8e8d-30741c39a5c2?
Homegrown Brands,Sweet Tooth,https://www.zeptonow.com/cn/homegrown-brands/sweet-tooth/cid/2223e3e6-334d-4aa8-8e22-dcf577faa933/scid/f37d30a5-2960-44ce-bc09-66980078ed1f?
Homegrown Brands,Breakfast & Sauces,https://www.zeptonow.com/cn/homegrown-brands/breakfast-sauces/cid/2223e3e6-334d-4aa8-8e22-dcf577faa933/scid/29759c83-faa5-4a00-aa84-91749767e07c?
Homegrown Brands,Tea & Coffee,https://www.zeptonow.com/cn/homegrown-brands/tea-coffee/cid/2223e3e6-334d-4aa8-8e22-dcf577faa933/scid/353b3339-3f85-416d-b662-9c42685c96ce?
Homegrown Brands,All Cooking Essentials,https://www.zeptonow.com/cn/homegrown-brands/all-cooking-essentials/cid/2223e3e6-334d-4aa8-8e22-dcf577faa933/scid/dd24b108-cd04-47bf-ad65-8a07a66bd26a?
Homegrown Brands,Health & Baby Care,https://www.zeptonow.com/cn/homegrown-brands/health-baby-care/cid/2223e3e6-334d-4aa8-8e22-dcf577faa933/scid/25cc6fce-51f4-4039-b7fd-a73ca4254728?
Homegrown Brands,Fruits & Vegetables,https://www.zeptonow.com/cn/homegrown-brands/fruits-vegetables/cid/2223e3e6-334d-4aa8-8e22-dcf577faa933/scid/00837768-28a4-4561-a1b0-dd012afc74c8?
